Experiment parameters :;;;;;;;;;;;;;;;;;;;;;;;
Instruction;5. Full accuracy;;;;;;;;;;;;;;;;;;dot size = ;0.01011;;;
Block number;5;;;;;;;;;;;;;;;;;;;D S et T  positions relative par rapport à la ligne de départ;;;
D screen value (in mm);150;;;;;;;;;;;;;;;;;;;;;;39.000
D screen value (in pixels);564.705882;;;;;;;;;;;;;;;;;;;;min;;
DC Gain;1;;;;;;;;;;;;;;;;;;;;3821;;
Duration (in s);0;;;;;;;;;;;;;;;;;;;;max;;
Screen offset (in mm);95;;;;;;;;;;;;;;;;;;;;3868;;
Tablet offset (in mm);39;;;;;;;;;;;;;;;;;;;;moy;;
Tablet start line (in dots);3859;;;;;;;;;;;;;;;;;;;;3855.5;;
Tablet target line (in dots);18703;;;;;;;;;;;;;;;;;;;La correction reste à faire;;;
Screen start line (pixels);357;;;;;;;;;;;;;;;;;;;Nouvelle colonne;;;
;;;;;;;;;;;;;;;;;;;;faire la troncature de col S;X tablet in dots;;
Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm);x screen pixel;si x screen px = 0;;
24.42599498;3855;14189;0;797;87;89;14;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;0;3855;;
24.43002598;3857;14185;0;800;87;89;1;14;0;0;0;16;8;1;0;0;64;0.55269415;-0.025066;0;3857;;
24.44599998;3858;14190;0;803;87;89;12;14;0;0;0;16;8;1;0;0;64;0.59073645;-0.014961;0;3858;;
24.45002098;3858;14189;0;804;87;89;14;14;0;0;0;16;8;1;0;0;64;0.59073645;-0.014961;0;3858;;
24.46599598;3858;14185;0;805;87;89;0;14;0;0;0;16;8;1;0;0;64;0.59073645;-0.014961;0;3858;;
24.47002098;3858;14188;0;807;87;90;13;14;0;0;0;16;8;0;2;0;64;0.59073645;-0.014961;0;3858;;
24.48599598;3858;14188;0;809;87;90;13;14;0;0;0;16;8;0;2;0;64;0.59073645;-0.014961;0;3858;;
24.49002098;3857;14188;0;810;87;90;14;14;0;0;0;16;8;0;2;0;64;0.55269415;-0.025066;0;3857;;
24.50599598;3859;14189;0;814;87;90;1;14;0;0;0;16;8;0;2;0;64;0.62877876;-0.004856;0;3859;;
24.51001998;3860;14192;0;818;87;90;15;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.52599398;3860;14187;0;823;87;90;15;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.53002298;3860;14190;0;829;86;90;12;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.53802198;3862;14193;0;835;86;90;12;14;0;0;0;16;8;0;2;0;64;0.74290567;0.025459;0;3862;;
24.55799498;3861;14188;0;838;86;90;12;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.56225998;3860;14190;0;842;86;90;0;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.57799398;3863;14192;0;844;86;90;14;14;0;0;0;16;8;0;2;0;64;0.78094797;0.035564;0;3863;;
24.58202398;3861;14187;0;846;86;90;12;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.59799598;3859;14188;0;850;86;90;2;14;0;0;0;16;8;0;2;0;64;0.62877876;-0.004856;0;3859;;
24.60202198;3862;14194;0;855;86;90;0;14;0;0;0;16;8;0;2;0;64;0.74290567;0.025459;0;3862;;
24.61799698;3861;14189;0;861;86;90;12;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.62202198;3860;14187;0;865;86;90;1;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.63799798;3861;14191;0;869;86;90;15;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.64201998;3861;14189;0;870;86;90;14;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.65799898;3860;14187;0;870;86;90;3;14;0;0;0;16;8;0;2;0;64;0.66682106;0.005249;0;3860;;
24.66201798;3861;14190;0;869;86;90;1;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.67799398;3862;14188;0;869;86;90;13;14;0;0;0;16;8;0;2;0;64;0.74290567;0.025459;0;3862;;
24.68202198;3861;14188;0;869;86;90;2;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.69799698;3863;14190;0;871;86;90;1;14;0;0;0;16;8;0;2;0;64;0.78094797;0.035564;0;3863;;
24.70202198;3861;14188;0;878;86;90;15;14;0;0;0;16;8;0;2;0;64;0.70486336;0.015354;0;3861;;
24.71799698;3859;14187;0;890;86;90;0;14;0;0;0;16;8;0;2;0;64;0.62877876;-0.004856;0;3859;;
24.72202198;3857;14189;0;898;87;90;13;14;0;0;0;16;8;0;2;0;64;0.55269415;-0.025066;0;3857;;
24.73799698;3856;14188;0;900;87;90;13;14;0;0;0;16;8;0;2;0;64;0.51465184;-0.035171;0;3856;;
24.74202298;3859;14184;0;889;87;90;13;14;0;0;0;16;8;0;2;0;64;0.62877876;-0.004856;0;3859;;
24.75799698;3887;14185;0;871;87;90;14;14;0;0;0;16;8;0;2;0;64;1.69396325;0.278084;1;;;
24.76202198;3983;14184;1;871;87;90;3;14;0;0;0;16;8;0;2;0;64;5.34602439;1.248163;5;;;
24.77799598;4174;14179;3;874;88;89;1;14;0;0;0;16;8;1;0;0;64;12.61210437;3.178215;12;;;
24.78202698;4468;14177;6;879;88;89;2;14;0;0;0;16;8;1;0;0;64;23.79654161;6.149081;23;;;
24.79800198;4878;14177;10;882;88;89;3;14;0;0;0;16;8;1;0;0;64;39.39388606;10.292126;39;;;
24.80202398;5356;14170;15;886;89;89;1;14;0;0;0;16;8;1;0;0;64;57.57810715;15.12231;57;;;
24.81799798;5973;14165;21;885;89;89;5;14;0;0;0;16;8;1;0;0;64;81.05020843;21.357087;81;;;
24.82202198;6626;14163;27;885;88;89;4;14;0;0;0;16;8;1;0;0;64;105.8918326;27.955643;105;;;
24.83799798;7350;14155;35;879;88;89;4;14;0;0;0;16;8;1;0;0;64;133.4344604;35.271654;133;;;
24.84202098;8124;14154;43;881;87;88;6;14;0;0;0;16;8;0;0;0;64;162.8792033;43.092913;162;;;
24.85799698;8944;14150;51;888;87;88;10;14;0;0;0;16;8;0;0;0;64;194.0738922;51.379003;194;;;
24.86202198;9741;14140;59;891;85;88;9;14;0;0;0;16;8;0;0;0;64;224.3936082;59.432677;224;;;
24.87799698;10569;14133;67;895;84;88;6;14;0;0;0;16;8;0;0;0;64;255.8926355;67.799606;255;;;
24.88202798;11416;14130;76;901;83;88;7;14;0;0;0;16;8;0;0;0;64;288.1144666;76.35853;288;;;
24.89800198;12268;14122;84;906;82;88;8;14;0;0;0;16;8;0;0;0;64;320.5265092;84.967979;320;;;
24.90202298;13140;14115;93;916;81;88;9;14;0;0;0;16;8;0;0;0;64;353.6993979;93.779528;353;;;
24.91799798;13962;14111;102;926;80;89;11;14;0;0;0;16;8;1;0;0;64;384.9701714;102.085827;384;;;
24.92202198;14755;14105;110;931;79;89;4;14;0;0;0;16;8;1;0;0;64;415.1377181;110.099081;415;;;
24.93799898;15516;14091;117;935;78;89;9;14;0;0;0;16;8;1;0;0;64;444.0879111;117.788976;444;;;
24.94202398;16182;14086;124;938;77;89;9;14;0;0;0;16;8;1;0;0;64;469.4240852;124.518898;469;;;
24.95799798;16712;14085;129;936;76;89;8;14;0;0;0;16;8;1;0;0;64;489.5865061;129.874541;489;;;
24.96202198;17154;14078;134;933;75;89;6;14;0;0;0;16;8;1;0;0;64;506.4012043;134.340945;506;;;
24.97799498;17484;14077;137;931;73;89;4;14;0;0;0;16;8;1;0;0;64;518.9551644;137.675591;518;;;
24.98202998;17721;14073;140;929;72;90;7;14;0;0;0;16;8;0;2;0;64;527.9711904;140.070472;527;;;
24.99808698;17877;14072;141;930;72;90;6;14;0;0;0;16;8;0;2;0;64;533.9057897;141.64685;533;;;
25.00202298;17966;14073;142;930;71;90;11;14;0;0;0;16;8;0;2;0;64;537.2915547;142.546194;537;;;
25.01799798;18001;14073;142;930;71;90;7;14;0;0;0;16;8;0;2;0;64;538.6230354;142.899869;538;;;
25.02202498;18000;14071;142;931;71;90;11;14;0;0;0;16;8;0;2;0;64;538.5849931;142.889764;538;;;
25.03799798;17996;14075;142;934;71;90;10;14;0;0;0;16;8;0;2;0;64;538.4328238;142.849344;538;;;
25.04202298;17998;14076;142;939;71;90;11;14;0;0;0;16;8;0;2;0;64;538.5089085;142.869554;538;;;
25.05799798;17993;14075;142;942;71;90;11;14;0;0;0;16;8;0;2;0;64;538.3186969;142.819029;538;;;
25.06202298;17995;14073;142;941;72;90;9;14;0;0;0;16;8;0;2;0;64;538.3947815;142.839239;538;;;
25.07800098;17995;14080;142;939;72;90;14;14;0;0;0;16;8;0;2;0;64;538.3947815;142.839239;538;;;
25.08202098;17990;14076;142;935;72;90;10;14;0;0;0;16;8;0;2;0;64;538.20457;142.788714;538;;;
25.09799698;17992;14075;142;935;72;90;10;14;0;0;0;16;8;0;2;0;64;538.2806546;142.808924;538;;;
25.10202698;17994;14079;142;934;71;90;11;14;0;0;0;16;8;0;2;0;64;538.3567392;142.829134;538;;;
25.11799998;17993;14075;142;933;71;90;4;14;0;0;0;16;8;0;2;0;64;538.3186969;142.819029;538;;;
25.12202298;17993;14074;142;930;71;90;11;14;0;0;0;16;8;0;2;0;64;538.3186969;142.819029;538;;;
25.13799898;18002;14078;142;928;71;90;8;14;0;0;0;16;8;0;2;0;64;538.6610777;142.909974;538;;;
25.14202298;18030;14073;143;928;71;90;7;14;0;0;0;16;8;0;2;0;64;539.7262622;143.192913;539;;;
25.15799898;18081;14072;143;928;71;89;11;14;0;0;0;16;8;1;0;0;64;541.6664196;143.708268;541;;;
25.16202298;18141;14076;144;928;71;89;10;14;0;0;0;16;8;1;0;0;64;543.9489579;144.314567;543;;;
25.17799898;18195;14075;144;928;71;89;6;14;0;0;0;16;8;1;0;0;64;546.0032422;144.860236;546;;;
25.18202298;18235;14071;145;927;71;89;9;14;0;0;0;16;8;1;0;0;64;547.5249344;145.264436;547;;;
25.19799698;18269;14073;145;928;70;89;5;14;0;0;0;16;8;1;0;0;64;548.8183727;145.608005;548;;;
25.20203098;18281;14072;145;928;70;89;4;14;0;0;0;16;8;1;0;0;64;549.2748804;145.729265;549;;;
25.21808398;18288;14072;145;929;70;89;5;14;0;0;0;16;8;1;0;0;64;549.5411765;145.8;549;;;
25.22202498;18293;14074;145;929;70;89;10;14;0;0;0;16;8;1;0;0;64;549.731388;145.850525;549;;;
25.23799898;18291;14071;145;929;70;90;5;14;0;0;0;16;8;0;2;0;64;549.6553034;145.830315;549;;;
25.24202398;18294;14072;145;929;70;90;10;14;0;0;0;16;8;0;2;0;64;549.7694303;145.86063;549;;;
25.25799998;18305;14073;145;928;70;90;10;14;0;0;0;16;8;0;2;0;64;550.1878956;145.971785;550;;;
25.26202398;18316;14075;146;928;70;90;6;14;0;0;0;16;8;0;2;0;64;550.606361;146.08294;550;;;
25.27799998;18333;14070;146;927;70;90;8;14;0;0;0;16;8;0;2;0;64;551.2530801;146.254724;551;;;
25.28202398;18352;14071;146;927;70;90;7;14;0;0;0;16;8;0;2;0;64;551.9758839;146.446719;551;;;
25.29800198;18378;14074;146;925;70;90;6;14;0;0;0;16;8;0;2;0;64;552.9649838;146.709449;552;;;
25.30202198;18396;14069;146;925;70;90;8;14;0;0;0;16;8;0;2;0;64;553.6497453;146.891339;553;;;
25.31699898;18414;14071;147;923;70;90;8;14;0;0;0;16;8;0;2;0;64;554.3345067;147.073228;554;;;
25.32202898;18441;14074;147;922;70;90;8;14;0;0;0;16;8;0;2;0;64;555.3616489;147.346063;555;;;
25.33799998;18459;14070;147;921;70;90;8;14;0;0;0;16;8;0;2;0;64;556.0464104;147.527953;556;;;
25.34202498;18479;14071;147;921;70;90;11;14;0;0;0;16;8;0;2;0;64;556.8072565;147.730052;556;;;
25.35800098;18497;14073;147;920;70;90;10;14;0;0;0;16;8;0;2;0;64;557.4920179;147.911942;557;;;
25.36202498;18507;14070;148;919;70;90;10;14;0;0;0;16;8;0;2;0;64;557.8724409;148.012992;557;;;
25.37802298;18514;14071;148;919;70;90;9;14;0;0;0;16;8;0;2;0;64;558.1387371;148.083727;558;;;
25.38205498;18519;14072;148;916;70;90;11;14;0;0;0;16;8;0;2;0;64;558.3289486;148.134252;558;;;
25.39800198;18520;14069;148;912;70;90;11;14;0;0;0;16;8;0;2;0;64;558.3669909;148.144357;558;;;
25.40202798;18525;14070;148;910;70;90;10;14;0;0;0;16;8;0;2;0;64;558.5572024;148.194882;558;;;
25.41799898;18530;14072;148;906;70;90;9;14;0;0;0;16;8;0;2;0;64;558.7474139;148.245407;558;;;
25.42203298;18537;14071;148;904;70;90;10;14;0;0;0;16;8;0;2;0;64;559.0137101;148.316142;559;;;
25.43800498;18548;14069;148;903;69;90;11;14;0;0;0;16;8;0;2;0;64;559.4321754;148.427297;559;;;
25.44202598;18569;14071;148;902;69;90;5;14;0;0;0;16;8;0;2;0;64;560.2310638;148.639501;560;;;
25.45800098;18589;14071;148;899;69;90;7;14;0;0;0;16;8;0;2;0;64;560.9919098;148.841601;560;;;
25.46202598;18608;14069;149;899;69;90;5;14;0;0;0;16;8;0;2;0;64;561.7147136;149.033596;561;;;
25.47801598;18621;14071;149;898;69;90;9;14;0;0;0;16;8;0;2;0;64;562.2092636;149.164961;562;;;
25.48284898;18633;14071;149;898;69;90;5;14;0;0;0;16;8;0;2;0;64;562.6657712;149.28622;562;;;
25.49800198;18635;14071;149;898;69;90;8;14;0;0;0;16;8;0;2;0;64;562.7418558;149.30643;562;;;
25.51799898;18641;14072;149;898;69;90;5;14;0;0;0;16;8;0;2;0;64;562.9701096;149.36706;562;;;
25.52203198;18636;14069;149;898;69;90;9;14;0;0;0;16;8;0;2;0;64;562.7798981;149.316535;562;;;
25.53807398;18636;14069;149;896;69;90;10;14;0;0;0;16;8;0;2;0;64;562.7798981;149.316535;562;;;
25.54202598;18640;14071;149;896;69;90;5;14;0;0;0;16;8;0;2;0;64;562.9320673;149.356955;562;;;
25.55800198;18638;14070;149;895;69;90;5;14;0;0;0;16;8;0;2;0;64;562.8559827;149.336745;562;;;
25.56202598;18638;14069;149;895;69;90;9;14;0;0;0;16;8;0;2;0;64;562.8559827;149.336745;562;;;
25.57800098;18640;14073;149;894;69;90;10;14;0;0;0;16;8;0;2;0;64;562.9320673;149.356955;562;;;
25.58202498;18639;14070;149;894;69;90;4;14;0;0;0;16;8;0;2;0;64;562.894025;149.34685;562;;;
25.59800098;18638;14069;149;894;69;90;8;14;0;0;0;16;8;0;2;0;64;562.8559827;149.336745;562;;;
25.60202498;18639;14072;149;894;69;90;9;14;0;0;0;16;8;0;2;0;64;562.894025;149.34685;562;;;
25.61800398;18637;14070;149;893;69;90;4;14;0;0;0;16;8;0;2;0;64;562.8179404;149.32664;562;;;
25.62202298;18638;14069;149;893;69;90;9;14;0;0;0;16;8;0;2;0;64;562.8559827;149.336745;562;;;
25.63799998;18640;14073;149;892;69;90;10;14;0;0;0;16;8;0;2;0;64;562.9320673;149.356955;562;;;
25.64203098;18642;14070;149;892;69;90;4;14;0;0;0;16;8;0;2;0;64;563.0081519;149.377165;563;;;
25.65800198;18640;14069;149;891;69;90;10;14;0;0;0;16;8;0;2;0;64;562.9320673;149.356955;562;;;
25.66202798;18645;14072;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.1222788;149.40748;563;;;
25.67800098;18650;14071;149;892;70;90;8;14;0;0;0;16;8;0;2;0;64;563.3124904;149.458005;563;;;
25.68202598;18646;14067;149;892;70;90;9;14;0;0;0;16;8;0;2;0;64;563.1603211;149.417585;563;;;
25.69800298;18649;14071;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.2744481;149.4479;563;;;
25.70202698;18651;14070;149;891;70;90;7;14;0;0;0;16;8;0;2;0;64;563.3505327;149.46811;563;;;
25.71003298;18648;14069;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.73000198;18650;14072;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.3124904;149.458005;563;;;
25.73402598;18649;14073;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.2744481;149.4479;563;;;
25.75000098;18648;14069;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.75402698;18648;14071;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.76999998;18653;14071;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
25.77403398;18649;14069;149;892;70;90;8;14;0;0;0;16;8;0;2;0;64;563.2744481;149.4479;563;;;
25.79011198;18648;14069;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.79402898;18651;14072;149;892;70;90;8;14;0;0;0;16;8;0;2;0;64;563.3505327;149.46811;563;;;
25.81000198;18648;14070;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.81402798;18648;14071;149;892;70;90;9;14;0;0;0;16;8;0;2;0;64;563.2364057;149.437795;563;;;
25.83000298;18651;14073;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.3505327;149.46811;563;;;
25.83402798;18651;14071;149;892;70;90;11;14;0;0;0;16;8;0;2;0;64;563.3505327;149.46811;563;;;
25.85000298;18650;14070;149;893;70;90;10;14;0;0;0;16;8;0;2;0;64;563.3124904;149.458005;563;;;
25.85402698;18652;14072;149;893;70;90;9;14;0;0;0;16;8;0;2;0;64;563.388575;149.478215;563;;;
25.87000398;18651;14071;149;893;70;90;6;14;0;0;0;16;8;0;2;0;64;563.3505327;149.46811;563;;;
25.87402798;18650;14070;149;892;70;90;9;14;0;0;0;16;8;0;2;0;64;563.3124904;149.458005;563;;;
25.89000198;18652;14072;149;891;70;90;8;14;0;0;0;16;8;0;2;0;64;563.388575;149.478215;563;;;
25.89403198;18653;14069;149;891;70;90;5;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
25.91000398;18649;14069;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.2744481;149.4479;563;;;
25.91402798;18653;14072;149;891;70;90;11;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
25.93000398;18652;14071;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.388575;149.478215;563;;;
25.93402998;18652;14069;149;892;70;90;9;14;0;0;0;16;8;0;2;0;64;563.388575;149.478215;563;;;
25.95000298;18654;14072;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.4646596;149.498425;563;;;
25.95402698;18657;14071;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
25.97000398;18656;14071;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
25.97402898;18657;14072;149;892;70;90;11;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
25.99000298;18658;14071;149;891;70;90;11;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
25.99403498;18653;14071;149;891;70;90;10;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
26.01008898;18656;14069;149;891;70;90;11;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.01403098;18659;14071;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.6548711;149.54895;563;;;
26.03000498;18653;14068;149;891;70;90;11;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
26.03402998;18655;14068;149;892;70;90;11;14;0;0;0;16;8;0;2;0;64;563.5027019;149.50853;563;;;
26.05000498;18658;14073;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.05402798;18655;14071;149;892;70;90;11;14;0;0;0;16;8;0;2;0;64;563.5027019;149.50853;563;;;
26.07000398;18658;14069;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.07402898;18659;14073;149;891;70;90;9;14;0;0;0;16;8;0;2;0;64;563.6548711;149.54895;563;;;
26.09000698;18657;14069;149;891;70;90;4;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
26.09402698;18655;14069;149;892;70;90;10;14;0;0;0;16;8;0;2;0;64;563.5027019;149.50853;563;;;
26.11000298;18657;14073;149;891;71;90;8;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
26.11403198;18654;14069;149;892;71;90;10;14;0;0;0;16;8;0;2;0;64;563.4646596;149.498425;563;;;
26.13000598;18655;14070;149;892;71;90;10;14;0;0;0;16;8;0;2;0;64;563.5027019;149.50853;563;;;
26.13402998;18659;14072;149;892;71;90;11;14;0;0;0;16;8;0;2;0;64;563.6548711;149.54895;563;;;
26.15000398;18657;14070;149;892;71;90;5;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
26.15402898;18655;14069;149;892;71;90;11;14;0;0;0;16;8;0;2;0;64;563.5027019;149.50853;563;;;
26.17000398;18656;14073;149;891;71;90;10;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.17402998;18657;14071;149;891;71;90;9;14;0;0;0;16;8;0;2;0;64;563.5787865;149.52874;563;;;
26.19000498;18654;14070;149;891;71;90;10;14;0;0;0;16;8;0;2;0;64;563.4646596;149.498425;563;;;
26.19403098;18656;14073;149;891;71;90;8;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.21000298;18658;14072;149;892;71;90;10;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.21403698;18653;14069;149;892;71;90;10;14;0;0;0;16;8;0;2;0;64;563.4266173;149.48832;563;;;
26.23013598;18656;14071;149;891;71;90;11;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.23403398;18658;14072;149;892;71;90;11;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.25000598;18654;14069;149;892;71;90;8;14;0;0;0;16;8;0;2;0;64;563.4646596;149.498425;563;;;
26.25402998;18656;14071;149;891;71;90;10;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.27000598;18660;14073;149;891;71;90;8;14;0;0;0;16;8;0;2;0;64;563.6929134;149.559055;563;;;
26.27424698;18656;14070;149;890;71;90;8;14;0;0;0;16;8;0;2;0;64;563.5407442;149.518635;563;;;
26.29000598;18659;14070;149;890;71;90;9;14;0;0;0;16;8;0;2;0;64;563.6548711;149.54895;563;;;
26.29403198;18658;14073;149;890;71;90;11;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.31000998;18658;14070;149;889;71;90;11;14;0;0;0;16;8;0;2;0;64;563.6168288;149.538845;563;;;
26.31402798;18660;14071;149;888;71;90;11;14;0;0;0;16;8;0;2;0;64;563.6929134;149.559055;563;;;
26.33000398;18667;14073;149;888;71;90;9;14;0;0;0;16;8;0;2;0;64;563.9592095;149.62979;563;;;
26.33403498;18667;14073;149;887;71;90;7;14;0;0;0;16;8;0;2;0;64;563.9592095;149.62979;563;;;
26.35000898;18669;14069;149;886;71;90;11;14;0;0;0;16;8;0;2;0;64;564.0352941;149.65;564;;;
26.35403398;18674;14073;149;885;71;90;9;14;0;0;0;16;8;0;2;0;64;564.2255056;149.700525;564;;;
26.37000698;18671;14070;149;885;71;90;10;14;0;0;0;16;8;0;2;0;64;564.1113787;149.67021;564;;;
26.37403398;18673;14069;149;885;71;90;9;14;0;0;0;16;8;0;2;0;64;564.1874633;149.69042;564;;;
26.39000698;18674;14072;149;885;71;90;10;14;0;0;0;16;8;0;2;0;64;564.2255056;149.700525;564;;;
26.39403198;18675;14072;149;886;71;90;8;14;0;0;0;16;8;0;2;0;64;564.2635479;149.71063;564;;;
26.41000598;18672;14070;149;886;71;90;8;14;0;0;0;16;8;0;2;0;64;564.149421;149.680315;564;;;
26.41403198;18676;14073;149;887;71;90;9;14;0;0;0;16;8;0;2;0;64;564.3015902;149.720735;564;;;
26.43000398;18674;14072;149;886;71;90;10;14;0;0;0;16;8;0;2;0;64;564.2255056;149.700525;564;;;
26.43404098;18671;14069;149;885;71;90;11;14;0;0;0;16;8;0;2;0;64;564.1113787;149.67021;564;;;
26.45008198;18674;14073;149;885;71;90;10;14;0;0;0;16;8;0;2;0;64;564.2255056;149.700525;564;;;
26.45403398;18677;14073;149;883;71;90;11;14;0;0;0;16;8;0;2;0;64;564.3396326;149.73084;564;;;
26.47000598;18677;14069;149;883;71;90;8;14;0;0;0;16;8;0;2;0;64;564.3396326;149.73084;564;;;
26.47403298;18681;14072;149;883;71;90;10;14;0;0;0;16;8;0;2;0;64;564.4918018;149.77126;564;;;
26.49000598;18681;14070;149;883;71;90;10;14;0;0;0;16;8;0;2;0;64;564.4918018;149.77126;564;;;
26.49403298;18680;14070;149;883;71;90;9;14;0;0;0;16;8;0;2;0;64;564.4537595;149.761155;564;;;
26.51000598;18682;14069;149;883;71;90;8;14;0;0;0;16;8;0;2;0;64;564.5298441;149.781365;564;;;
26.51403298;18685;14071;149;883;71;90;11;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.53000898;18685;14070;149;883;71;90;10;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.53402898;18686;14071;149;883;71;90;10;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.55000498;18687;14073;149;883;71;90;9;14;0;0;0;16;8;0;2;0;64;564.7200556;149.83189;564;;;
26.55403498;18686;14071;149;883;71;90;9;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.57000798;18686;14072;149;881;71;90;9;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.57403298;18687;14076;149;880;71;90;10;14;0;0;0;16;8;0;2;0;64;564.7200556;149.83189;564;;;
26.59000798;18686;14071;149;878;71;90;9;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.59403298;18684;14068;149;877;71;90;8;14;0;0;0;16;8;0;2;0;64;564.6059287;149.801575;564;;;
26.61000798;18685;14073;149;875;71;90;9;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.61403298;18684;14071;149;873;71;90;10;14;0;0;0;16;8;0;2;0;64;564.6059287;149.801575;564;;;
26.63000798;18685;14071;149;873;71;90;8;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.63403398;18686;14072;149;872;71;90;10;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.65000598;18685;14071;149;873;71;90;11;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.65403498;18685;14069;149;872;71;90;9;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.67001298;18685;14073;149;871;71;90;10;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.67403298;18686;14071;149;859;71;90;11;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.69000798;18685;14072;149;817;71;90;10;14;0;0;0;16;8;0;2;0;64;564.643971;149.81168;564;;;
26.69403298;18686;14071;149;732;71;90;11;14;0;0;0;16;8;0;2;0;64;564.6820133;149.821785;564;;;
26.71000798;18691;14074;149;575;71;90;10;14;0;0;0;16;8;0;2;0;64;564.8722248;149.87231;564;;;
