t,participant,variable,variation,task,trial,globaltrial,ID,distance,width,targetleft,targetright,timestamp,mousex,mousey,cursorx,button,trialsuccess, pause, experimenterattention,fitts2prep,fitts2wait,trialstarts,trialtime,time,glfwtime,dx,y,target,widthm,distancem,sgy,sgv,sga,meansurgeerror,meansurgepcttime,meanreactiontime,mediansurgeerror,mediansurgepcttime
1970-01-01 00:08:38.602,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6016076,29149.0,-39491.0,1322.285517,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.812,518.243116,-1.80107,0.10026251683,-0.105580125,0.07057125,0.21171375,0.100093477841,-0.454959754439,-11.0891185778,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.604,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6038979,29039.0,-39503.0,1318.616671,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.814,518.2453634,-1.834423,0.0992471636992,-0.105580125,0.07057125,0.21171375,0.0990850463486,-0.477206990601,-10.5981495485,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.606,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6057717,28925.0,-39513.0,1314.814412,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.816,518.2472748,-1.901129,0.098194888521,-0.105580125,0.07057125,0.21171375,0.0980364984661,-0.498504622443,-10.1181809585,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.608,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6078568,28802.0,-39524.0,1310.711975,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.818,518.2493592,-2.034542,0.0970595390812,-0.105580125,0.07057125,0.21171375,0.0969745999898,-0.518292150059,-9.71808671093,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.610,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6096019,28676.0,-39538.0,1306.509478,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.82,518.2510651,-2.134602,0.0958964980365,-0.105580125,0.07057125,0.21171375,0.0958774077586,-0.538742270548,-9.33514297759,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.612,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6119658,28547.0,-39551.0,1302.206922,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.822,518.2534325,-2.201308,0.0947057656635,-0.105580125,0.07057125,0.21171375,0.0947176531812,-0.557492294886,-8.89174478987,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.614,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6125693,28480.0,-39558.0,1299.972261,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.824,518.2540342,-2.234661,0.0940873232317,-0.105580125,0.07057125,0.21171375,0.0935264053792,-0.575737445101,-8.46894895134,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.616,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.615854,28275.0,-39584.0,1293.134866,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.826,518.2573183,-2.301367,0.0921950741655,-0.105580125,0.07057125,0.21171375,0.0923049421436,-0.593178295979,-8.0672677777,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.618,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6176293,28134.0,-39601.0,1288.432073,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.828,518.2590925,-2.368073,0.0908935762027,-0.105580125,0.07057125,0.21171375,0.0910551114657,-0.610155846904,-7.68884583991,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.620,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6194909,27990.0,-39618.0,1283.629219,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.83,518.2609567,-2.401427,0.0895643863582,-0.105580125,0.07057125,0.21171375,0.0897771590265,-0.626356714455,-7.33147758749,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.622,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6215597,27843.0,-39634.0,1278.726307,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.832,518.2630247,-2.468133,0.0882075054623,-0.105580125,0.07057125,0.21171375,0.088469416313,-0.64197322133,-6.98755436152,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.624,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6239553,27694.0,-39653.0,1273.756688,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.834,518.2654194,-2.501486,0.086832163404,-0.105580125,0.07057125,0.21171375,0.0871376868058,-0.657201470913,-6.6705464187,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.626,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.625713,27543.0,-39673.0,1268.720363,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.836,518.2671891,-2.534839,0.0854383604603,-0.105580125,0.07057125,0.21171375,0.0858007300025,-0.671039866059,-6.42839927203,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.628,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6275174,27371.0,-39693.0,1262.983621,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.838,518.2689824,-2.534839,0.0838507171118,-0.105580125,0.07057125,0.21171375,0.0844418624057,-0.684309893656,-6.21146586376,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.630,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.629698,27217.0,-39711.0,1257.847237,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.84,518.2711911,-2.568192,0.0824292228397,-0.105580125,0.07057125,0.21171375,0.0830483293962,-0.69788691064,-5.98325032479,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.632,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6314942,27059.0,-39731.0,1252.577439,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.842,518.2729597,-2.601546,0.0809708062433,-0.105580125,0.07057125,0.21171375,0.0816546125488,-0.711796724202,-5.83825094629,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.634,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6338132,26900.0,-39750.0,1247.274289,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.844,518.2752776,-2.668252,0.0795031594807,-0.105580125,0.07057125,0.21171375,0.0802149840482,-0.724435368707,-5.64854575433,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.636,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6359173,26742.0,-39772.0,1242.004492,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.846,518.2773802,-2.634898,0.078044743161,-0.105580125,0.07057125,0.21171375,0.0787552118553,-0.736592238455,-5.48148794056,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.638,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6376759,26582.0,-39794.0,1236.667988,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.848,518.2791385,-2.668252,0.076567865679,-0.105580125,0.07057125,0.21171375,0.0772745139835,-0.74840117454,-5.3328495125,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.640,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6395624,26421.0,-39818.0,1231.298132,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.85,518.2810282,-2.701604,0.075081758031,-0.105580125,0.07057125,0.21171375,0.0757768657703,-0.760117641164,-5.21203825923,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.642,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6406266,26342.0,-39829.0,1228.663233,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.852,518.2820895,-2.634899,0.0743525497327,-0.105580125,0.07057125,0.21171375,0.0742608942494,-0.77142505084,-5.11372191543,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.644,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6439095,26099.0,-39861.0,1220.558418,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.854,518.2853739,-2.701605,0.0721095421815,-0.105580125,0.07057125,0.21171375,0.0727299232573,-0.782646785378,-5.04550320918,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.646,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6457168,25938.0,-39884.0,1215.188561,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.856,518.2871794,-2.668252,0.0706234342567,-0.105580125,0.07057125,0.21171375,0.0711787542013,-0.793615721946,-4.99182375911,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.648,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6475783,25774.0,-39905.0,1209.718645,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.858,518.2890439,-2.734958,0.0691096350037,-0.105580125,0.07057125,0.21171375,0.0696181395073,-0.804034370664,-4.98031609013,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.650,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6496692,25610.0,-39926.0,1204.248729,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.86,518.291172,-2.734958,0.0675958357507,-0.105580125,0.07057125,0.21171375,0.0680330917315,-0.814909849637,-4.9689281023,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.652,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6514836,25445.0,-39946.0,1198.74546,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.862,518.2929494,-2.768311,0.066072806055,-0.105580125,0.07057125,0.21171375,0.0664278635439,-0.825656933175,-4.96906414682,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.654,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6537703,25260.0,-39968.0,1192.575128,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.864,518.2952323,-3.402021,0.064365166674,-0.105580125,0.07057125,0.21171375,0.0648076211182,-0.836534304515,-4.99422356644,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.656,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6559283,25094.0,-39985.0,1187.038505,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.866,518.2974024,-2.801665,0.0628329062587,-0.105580125,0.07057125,0.21171375,0.0631668375529,-0.847366547977,-5.02867574493,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.658,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6577142,24924.0,-40005.0,1181.36847,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.868,518.2991786,-2.835018,0.0612637240725,-0.105580125,0.07057125,0.21171375,0.0615260058893,-0.859031252726,-5.12910925155,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.660,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6595101,24754.0,-40021.0,1175.698435,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.87,518.300973,-2.868371,0.0596945418863,-0.105580125,0.07057125,0.21171375,0.0598593088371,-0.870575417493,-5.22490998684,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.662,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6619907,24580.0,-40040.0,1169.894988,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.872,518.3034985,-2.935077,0.058088437929,-0.105580125,0.07057125,0.21171375,0.0581511203134,-0.881334261987,-5.27124603146,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.664,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6629004,24492.0,-40048.0,1166.959911,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.874,518.304409,-2.935077,0.0572761553692,-0.105580125,0.07057125,0.21171375,0.0564235605085,-0.892125839484,-5.32721334021,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.666,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6657795,24224.0,-40076.0,1158.021267,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.876,518.3072793,-3.035137,0.0548023856423,-0.105580125,0.07057125,0.21171375,0.0546804894951,-0.903108295481,-5.40313216301,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.668,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6675451,24040.0,-40095.0,1151.884288,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.878,518.3090092,-3.101843,0.053103976704,-0.105580125,0.07057125,0.21171375,0.0529181738032,-0.91408367305,-5.48841128899,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.670,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6696439,23855.0,-40116.0,1145.713956,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.88,518.3111192,-3.101843,0.051396337323,-0.105580125,0.07057125,0.21171375,0.0511545049953,-0.925861678639,-5.63266056154,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.672,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6714767,23664.0,-40137.0,1139.343505,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.882,518.3129441,-3.201902,0.0496333150088,-0.105580125,0.07057125,0.21171375,0.0493500470533,-0.936975127625,-5.72712685984,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.674,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6738351,23473.0,-40158.0,1132.973054,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.884,518.3152991,-3.235255,0.0478702926945,-0.105580125,0.07057125,0.21171375,0.0475244767854,-0.948143244208,-5.82437485588,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.676,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6755972,23279.0,-40179.0,1126.502543,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.886,518.3170601,-3.201902,0.0460795787753,-0.105580125,0.07057125,0.21171375,0.0456804520259,-0.959496244181,-5.9314085861,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.678,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6776708,23080.0,-40201.0,1119.865267,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.888,518.3191337,-3.335315,0.0442427126422,-0.105580125,0.07057125,0.21171375,0.0438125821982,-0.970884266553,-6.03308635231,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.680,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6795086,22853.0,-40225.0,1112.294103,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.89,518.3209718,-4.202496,0.0421473930052,-0.105580125,0.07057125,0.21171375,0.0419234724462,-0.982461743333,-6.13621374252,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.682,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6819425,22646.0,-40247.0,1105.390001,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.892,518.3234518,-3.502081,0.0402366827767,-0.105580125,0.07057125,0.21171375,0.0400087413651,-0.994092842836,-6.2284175909,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.684,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6825358,22540.0,-40258.0,1101.854568,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.894,518.3240392,-3.535433,0.039258251694,-0.105580125,0.07057125,0.21171375,0.0380675900762,-1.00575722051,-6.30693158007,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.686,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.685792,22222.0,-40292.0,1091.248267,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.896,518.3272564,-3.568787,0.0363229578922,-0.105580125,0.07057125,0.21171375,0.0361023615344,-1.01759027239,-6.37775725294,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.688,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6875844,22002.0,-40317.0,1083.910575,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.898,518.3290473,-3.702199,0.0342922516313,-0.105580125,0.07057125,0.21171375,0.0341240729884,-1.03007699618,-6.47152816267,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.690,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6895266,21783.0,-40340.0,1076.606235,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.9,518.3310367,-3.7022,0.0322707755362,-0.105580125,0.07057125,0.21171375,0.0321002171188,-1.04194097733,-6.49822042277,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.692,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6914919,21558.0,-40363.0,1069.101777,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.902,518.3329546,-3.768906,0.0301939167847,-0.105580125,0.07057125,0.21171375,0.0300470806668,-1.05374828745,-6.50082281987,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.694,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6938042,21332.0,-40388.0,1061.563966,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.904,518.3352665,-3.802259,0.0281078275905,-0.105580125,0.07057125,0.21171375,0.0279640874761,-1.06547863579,-6.47675906741,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.696,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6955766,21101.0,-40412.0,1053.859389,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.906,518.3370395,-3.868965,0.0259755859057,-0.105580125,0.07057125,0.21171375,0.0258544056867,-1.0772332859,-6.43381842831,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.698,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6977179,20865.0,-40435.0,1045.988046,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.908,518.339182,-3.935672,0.0237971917305,-0.105580125,0.07057125,0.21171375,0.0237281041677,-1.08939327925,-6.39935348168,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.700,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.6995754,20614.0,-40461.0,1037.616406,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.91,518.3410846,-4.402616,0.0214803403605,-0.105580125,0.07057125,0.21171375,0.0215547982156,-1.10073693134,-6.28841937682,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.702,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7018536,20366.0,-40487.0,1029.344826,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.912,518.3433148,-4.13579,0.0191911805955,-0.105580125,0.07057125,0.21171375,0.0193577541294,-1.1118958646,-6.16257444472,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.704,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7037228,20139.0,-40510.0,1021.773661,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.914,518.3452335,-4.169144,0.0170958606817,-0.105580125,0.07057125,0.21171375,0.0171324031702,-1.122760884,-6.00762590066,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.706,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7057691,19885.0,-40536.0,1013.301962,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.916,518.3472317,-4.23585,0.0147513179835,-0.105580125,0.07057125,0.21171375,0.014882008818,-1.13341624149,-5.83080882796,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.708,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7076406,19655.0,-40559.0,1005.630738,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.918,518.349149,-3.368668,0.0126283067415,-0.105580125,0.07057125,0.21171375,0.0126036368444,-1.14369348293,-5.62217756797,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.710,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7087345,19525.0,-40573.0,1001.294829,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.92,518.3501974,-4.335909,0.0114283439257,-0.105580125,0.07057125,0.21171375,0.0102993117174,-1.15353097377,-5.38504462977,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.712,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7115922,19132.0,-40610.0,988.1870423,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.922,518.3531005,-4.3692623,0.00780076395653,-0.105580125,0.07057125,0.21171375,0.00797228856668,-1.16299009486,-5.12605702736,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.714,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7138866,18895.0,-40631.0,980.2823465,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.924,518.3553506,-4.4026154,0.00561313939388,-0.105580125,0.07057125,0.21171375,0.00562274376703,-1.17200923412,-4.84335580001,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.716,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7157032,18632.0,-40655.0,971.5104688,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.926,518.3572054,-4.4026154,0.0031855222404,-0.105580125,0.07057125,0.21171375,0.00323802828629,-1.18099363407,-4.50029453918,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.718,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7174739,18392.0,-40676.0,963.5057135,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.928,518.3589386,-3.5687867,0.000970206211125,-0.105580125,0.07057125,0.21171375,0.000842923935785,-1.18900723685,-4.1622510604,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.720,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7195516,18122.0,-40700.0,954.5003638,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.93,518.3610162,-4.536028,-0.00152202431835,-0.105580125,0.07057125,0.21171375,-0.00157358725275,-1.19632524052,-3.79532184314,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.722,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7218908,17851.0,-40723.0,945.4616609,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.932,518.3633528,-4.536028,-0.00402348534593,-0.105580125,0.07057125,0.21171375,-0.00400738333875,-1.2029999703,-3.40757235269,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.724,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7236535,17605.0,-40744.0,937.2567867,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.934,518.3651162,-3.635493,-0.00629418428077,-0.105580125,0.07057125,0.21171375,-0.00645645714069,-1.20899983881,-3.00124068331,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.726,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7257849,17330.0,-40767.0,928.0846712,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.936,518.3672507,-4.6027343,-0.0088325672454,-0.105580125,0.07057125,0.21171375,-0.00891922976514,-1.21428523048,-2.57723987239,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
1970-01-01 00:08:38.728,1.0,0.0,-1.0,0.0,44.0,656.0,2.0,765,255,-0.14086575,-0.0702945,518.7275637,17054.0,-40793.0,918.8792026,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.938,518.3690281,-4.5693812,-0.0113801806804,-0.105580125,0.07057125,0.21171375,-0.011393858282,-1.21882340271,-2.13705815741,1.001043769,1.0,0.0460243902439,0.996823043987,1.0
